idx,city,region_idx,name,name_en,property_type,grade,tel,address,rating_hotelscombined,rating_booking,rating_tripadvisor,rating_naver,website,detail_url
1,서울,1,트리베어 하우스 1,Tribear House 1,레지던스 호텔,3급,,강남대로150길 6,,,,,,https://hotels.naver.com/KR1000073/hotels/N4011654?adultCnt=2&pageIndex=1&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
2,서울,2,칸 레지던스,Khan Residence,레지던스 호텔,3급,,테헤란로88길 10,8.9,9,,,,https://hotels.naver.com/KR1000073/hotels/N3049700?adultCnt=2&pageIndex=1&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
3,서울,3,이 레지던스,E Residence,레지던스 호텔,2급,,강남대로140길 6,7.6,,4.1,,http://www.gosione.net/evada/,https://hotels.naver.com/KR1000073/hotels/N1859269?adultCnt=2&pageIndex=1&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
4,서울,4,GV 레지던스,Gv Residence,레지던스 호텔,2급,,이태원로15길 14-4,7.6,,4,,http://gv-residence.com/,https://hotels.naver.com/KR1000073/hotels/N1877221?adultCnt=2&pageIndex=1&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
5,서울,5,스테이 강남 레지던스,Stay Gangnam Residence,레지던스 호텔,2급,,강남대로105길 8,5,,4,,,https://hotels.naver.com/KR1000073/hotels/N1907416?adultCnt=2&pageIndex=1&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
6,서울,6,윌로우 하우스 홍대,Willow House Hongdae,레지던스 호텔,3급,,"마포구 양화로 156, 엘지팰리스빌딩",8.9,,,,,https://hotels.naver.com/KR1000073/hotels/KYK6284603?adultCnt=2&pageIndex=1&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
7,서울,7,YD 레지던스,Yd Residence,레지던스 호텔,3급,,만리재로 123,8.7,8.7,3.8,,http://www.ydresidence.co.kr/,https://hotels.naver.com/KR1000073/hotels/N2310147?adultCnt=2&pageIndex=1&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
8,서울,8,조이 하우스,Seoul Station Joey House,레지던스 호텔,3급,,만리재로 202,9.7,9.5,3.8,,,https://hotels.naver.com/KR1000073/hotels/N3051981?adultCnt=2&pageIndex=1&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
9,서울,9,Jsm 스튜디오,Jsm Studio,레지던스 호텔,2급,,양화로 157,9.8,,,,,https://hotels.naver.com/KR1000073/hotels/N3773046?adultCnt=2&pageIndex=1&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
10,서울,10,제이 로프트 서울역,J Loft Seoul Station,레지던스 호텔,4급,,만리재로 202,,,3.8,,,https://hotels.naver.com/KR1000073/hotels/N3049659?adultCnt=2&pageIndex=1&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
11,서울,11,에버8 서비스 레지던스,Ever8 Serviced Residence,레지던스 호텔,1성급,,신촌역로 7,8.6,8.2,4.2,,http://www.ever8.co.kr/,https://hotels.naver.com/KR1000073/hotels/N2227083?adultCnt=2&pageIndex=1&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
12,서울,12,지젤 스위트룸 서초,Zizel Suite Room Seocho,레지던스 호텔,3급,,서초구 효령로 53길 50,9.6,,,,,https://hotels.naver.com/KR1000073/hotels/KYK1072118922?adultCnt=2&pageIndex=1&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
13,서울,13,갤러리아 팰리스 3,Galleria Palace 3,레지던스 호텔,3급,,올림픽로 212,,,,,,https://hotels.naver.com/KR1000073/hotels/N4011420?adultCnt=2&pageIndex=1&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
14,서울,14,코지 서울 홍대 레지던스,Cozy Seoul Hongdae,레지던스 호텔,2급,,"양화로 157, 502호",,,,,,https://hotels.naver.com/KR1000073/hotels/N1924213?adultCnt=2&pageIndex=1&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
15,서울,15,로프트 하우스 서울역,Loft House Seoul Station,레지던스 호텔,3급,,만리재로 202,,,,,,https://hotels.naver.com/KR1000073/hotels/KYK2734455?adultCnt=2&pageIndex=2&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
16,서울,16,UH 스위트 아파트먼트 종각,Uh Suite The Gwanghwamun,레지던스 호텔,3급,,"우정국로2길 29, 5층",8.9,,,,https://bit.ly/%EA%B4%91%ED%99%94%EB%AC%B8_Special_Price_App%EC%98%88%EC%95%BD%ED%95%98%EA%B8%B0,https://hotels.naver.com/KR1000073/hotels/N5272926?adultCnt=2&pageIndex=2&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
17,서울,17,조이 듀플렉스 아파트먼트,Joy Duplex Apartment,레지던스 호텔,3급,,만리재로 202,,,,,,https://hotels.naver.com/KR1000073/hotels/N3891001?adultCnt=2&pageIndex=2&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
18,서울,18,패밀리 오빌 스위트 서울역,Family Oville Suite Seoul Station,레지던스 호텔,3급,,만리재로 193,,,,,,https://hotels.naver.com/KR1000073/hotels/N3049997?adultCnt=2&pageIndex=2&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
19,서울,19,제스 코지 플레이스,Hongdae Jess's Cozy Place,레지던스 호텔,3급,010-8796-9712,"양화로 157, 파라다이스 오피스텔",,,,,,https://hotels.naver.com/KR1000073/hotels/N3059286?adultCnt=2&pageIndex=2&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
20,서울,20,DW 디자인 레지던스,Dw Design Residence,레지던스 호텔,2급,,동교로25길 35,7.8,7.9,4.6,,http://www.duriworld.com/,https://hotels.naver.com/KR1000073/hotels/N1876159?adultCnt=2&pageIndex=2&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
21,서울,21,주니 홈,Juny Home,레지던스 호텔,3급,,연희로1길 41,,,,,,https://hotels.naver.com/KR1000073/hotels/N3050224?adultCnt=2&pageIndex=2&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
22,서울,22,서울 블루밍 하우스,Blooming House Residence,레지던스 호텔,3급,,테헤란로28길 3-4,7.9,,3.8,,,https://hotels.naver.com/KR1000073/hotels/N1821096?adultCnt=2&pageIndex=2&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
23,서울,23,김스 패밀리 하우스,Kim's Family House 1-2F,레지던스 호텔,3급,,숭인동길 26-8 1층,,,4.3,,,https://hotels.naver.com/KR1000073/hotels/N3955830?adultCnt=2&pageIndex=2&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
24,서울,24,스텔라 스테이 인 서울,Stella Stay in Seoul,레지던스 호텔,2급,,연남로3길 49,,,,,,https://hotels.naver.com/KR1000073/hotels/N3876789?adultCnt=2&pageIndex=2&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
25,서울,25,나비 호텔 레지던스,Navi Hotel Residence,레지던스 호텔,3급,,서초대로58길 5,9.5,,3,,,https://hotels.naver.com/KR1000073/hotels/N2209418?adultCnt=2&pageIndex=2&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
26,서울,26,코업시티호텔 스테이코,Co'op City Hotel Stayco,레지던스 호텔,3급,1877-8908,경인로20가길 19,5.7,,3.5,,,https://hotels.naver.com/KR1000073/hotels/N2007970?adultCnt=2&pageIndex=2&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
27,서울,27,리센츠 콘도미니엄 타워,Ricenz Condominium Tower Seoul,레지던스 호텔,3급,,"올림픽로 135, 리센츠아파트 244동 2305호",,,,,,https://hotels.naver.com/KR1000073/hotels/N3018494?adultCnt=2&pageIndex=2&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
28,서울,28,레지던스 유니콘,Residence Unicorn,레지던스 호텔,2급,,난계로23길 11,9.3,9.3,4.5,,http://unicornresidence.com/,https://hotels.naver.com/KR1000073/hotels/N2664127?adultCnt=2&pageIndex=2&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
29,서울,29,케이팝 레지던스 명동 1호점,K-Pop Residence Myeongdong 1,레지던스 호텔,2급,,명동10길 7-7 3층,7.8,6.9,3.9,,http://kpopmyeongdong.com/,https://hotels.naver.com/KR1000073/hotels/N1754568?adultCnt=2&pageIndex=3&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
30,서울,30,서울 브라운 스위트 레지던스,Brown Suites Seoul,레지던스 호텔,3급,,청파로 464,6.9,,3.7,,,https://hotels.naver.com/KR1000073/hotels/N1740840?adultCnt=2&pageIndex=3&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
31,서울,31,앨리스 레지던스,Alice Residence,레지던스 호텔,3급,,돈화문로11나길 63 6층,,,4,,,https://hotels.naver.com/KR1000073/hotels/N1876534?adultCnt=2&pageIndex=3&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
