idx,city,region_idx,name,name_en,property_type,grade,tel,address,rating_hotelscombined,rating_booking,rating_tripadvisor,rating_naver,website,detail_url
1,제주,1,제주 스카이라인 휴양펜션,Jeju Skyline Pension,홀리데이 하우스,,,주르레남길 19,8.7,,,,,https://hotels.naver.com/KR1000533/hotels/KYK1070301123?adultCnt=2&pageIndex=1&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
2,제주,2,까사델피노 인 제주,Casadelfino in Jeju,홀리데이 하우스,,,대정읍 노을해안로 620-8,8,8,,,http://casadelfino.kr/,https://hotels.naver.com/KR1000533/hotels/KYK1070798557?adultCnt=2&pageIndex=1&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
3,제주,3,산방산에 펜션,Sanbangsane Pension,홀리데이 하우스,,,안덕면 사계북로41번길 151,7.6,,,,,https://hotels.naver.com/KR1000533/hotels/KYK890652?adultCnt=2&pageIndex=1&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
4,제주,4,난드르올레펜션,Nandr Olleh Pension,홀리데이 하우스,,,대한민국 제주도 서귀포시,,,,,,https://hotels.naver.com/KR1000533/hotels/KYK1070302689?adultCnt=2&pageIndex=1&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
5,제주,5,지호네민박,Jiho's House,홀리데이 하우스,,,대한민국 제주도 서귀포시,,,,,,https://hotels.naver.com/KR1000533/hotels/KYK7448277?adultCnt=2&pageIndex=1&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
6,제주,6,달이봉봉,Dal Bongbong,홀리데이 하우스,,064-900-5733,칠십리로 309-2,,,,,,https://hotels.naver.com/KR1000533/hotels/N3037814?adultCnt=2&pageIndex=1&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
7,제주,7,Jeju Grapefruit Grapefruit,,홀리데이 하우스,,,대한민국 제주도 제주시,,,,,,https://hotels.naver.com/KR1000533/hotels/N4744302?adultCnt=2&pageIndex=1&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
8,제주,8,Private House In Quite Jeju Village - Jejuassi,,홀리데이 하우스,,,대한민국 제주도 서귀포시,,,,,,https://hotels.naver.com/KR1000533/hotels/KYK5881715?adultCnt=2&pageIndex=1&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
9,제주,9,Jeju Druwadruwa Pension,,홀리데이 하우스,,,대한민국 제주도 제주시,,,,,,https://hotels.naver.com/KR1000533/hotels/KYK8086782?adultCnt=2&pageIndex=1&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
10,제주,10,공존스테이,Gongzone Stay,홀리데이 하우스,,,"구좌읍 구좌해안로 52-13, A동",3,3,,,,https://hotels.naver.com/KR1000533/hotels/KYK1071476396?adultCnt=2&pageIndex=1&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
11,제주,11,이락 펜션,Seogwipo Irak Pension,홀리데이 하우스,,,남원읍 위미항구로 111-1,,,,,https://page.yapen.co.kr/27395,https://hotels.naver.com/KR1000533/hotels/N4521057?adultCnt=2&pageIndex=1&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
12,제주,12,방울풍뎅이 하우스,Seogwipo Bangulpungdengi Pension,홀리데이 하우스,,,남원읍 위미중앙로 274-45,,,,,http://www.wm809.com/,https://hotels.naver.com/KR1000533/hotels/N5285977?adultCnt=2&pageIndex=1&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
13,제주,13,더썸펜션,The Some Pension,홀리데이 하우스,,,성산읍 난고로42번길 110,9.4,9.5,,,,https://hotels.naver.com/KR1000533/hotels/KYK9205836?adultCnt=2&pageIndex=1&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
14,제주,14,제주 제주란펜션,Jeju Lan Pension,홀리데이 하우스,,,제주특별자치도 제주시 애월읍 애월해안로 446,,,,,,https://hotels.naver.com/KR1000533/hotels/KYK7854443?adultCnt=2&pageIndex=1&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
15,제주,15,노닐so펜션,Nonil So Pension,홀리데이 하우스,,,남원읍 신흥고수로 25,,,,,,https://hotels.naver.com/KR1000533/hotels/KYK1070301931?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
16,제주,16,제주늘보의꿈,Jejuneulbo Dream,홀리데이 하우스,,,대한민국 제주도 제주시,,,,,,https://hotels.naver.com/KR1000533/hotels/KYK7608768?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
17,제주,17,주월담,Juwoldam,홀리데이 하우스,,,한림읍 월계로 144-2,,,,,https://pf.kakao.com/_xoMxkIxj,https://hotels.naver.com/KR1000533/hotels/KYK9486027?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
18,제주,18,제주 이아섬펜션,Jeju Iaseom Pension,홀리데이 하우스,,,제주특별자치도 제주시 조천읍 와선로 216-10,,,,,,https://hotels.naver.com/KR1000533/hotels/KYK7444828?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
19,제주,19,새벽별 펜션,Seogwipo Morning Star Pension,홀리데이 하우스,,,표선동서로61번길 45-56,,,,,,https://hotels.naver.com/KR1000533/hotels/N5284498?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
20,제주,20,서귀포 비자곶펜션,Seogwipo Bijagot Pension,홀리데이 하우스,,,제주특별자치도 서귀포시 성산읍 서성일로991번길 22-6,,,,,,https://hotels.naver.com/KR1000533/hotels/KYK7916184?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
21,제주,21,낭만제주,Jeju Romantic Jeju Pension,홀리데이 하우스,,,구좌읍 용눈이오름로 28,7.6,,,,,https://hotels.naver.com/KR1000533/hotels/N5285738?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
22,제주,22,Jeju Yongstay Unshared House,,홀리데이 하우스,,,대한민국 제주도 제주시,,,,,,https://hotels.naver.com/KR1000533/hotels/KYK7232473?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
23,제주,23,제주 자락,Jeju Jarak Pension,홀리데이 하우스,,,한경면 용고로,,,,,,https://hotels.naver.com/KR1000533/hotels/N5285403?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
24,제주,24,제주N스테이,Jeju N Stay Pension,홀리데이 하우스,,,구좌읍 한동북1길 60,,,,,,https://hotels.naver.com/KR1000533/hotels/N5285296?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
25,제주,25,샘모루 펜션,Saemmoru Pension,홀리데이 하우스,,064-739-9756,염돈로28번길 11,,,,,http://saemmoru.com/,https://hotels.naver.com/KR1000533/hotels/N3021084?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
26,제주,26,네모 펜션,Nemo Pension,홀리데이 하우스,,010-7162-6710,호근북로 93,,,,,http://xn--950bm4p0qfn8u.urr.kr/,https://hotels.naver.com/KR1000533/hotels/N3026011?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
27,제주,27,금단영펜션,Geumdanyoung Pension,홀리데이 하우스,,,한경면 일주서로 4466,9.6,8.7,,,,https://hotels.naver.com/KR1000533/hotels/KYK1071113826?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
28,제주,28,제주 만다린빌리지,Mandarine Village,홀리데이 하우스,,,대한민국 제주도 서귀포시,,,,,https://mandarine-vilage.imweb.me/,https://hotels.naver.com/KR1000533/hotels/KYK1071614359?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
29,제주,29,Beautiful Sea View - Casa De Aewol....2,,홀리데이 하우스,,,대한민국 제주도 제주시,,,,,,https://hotels.naver.com/KR1000533/hotels/KYK1070297447?adultCnt=2&pageIndex=3&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
30,제주,30,Big House for family,,홀리데이 하우스,,,대한민국 제주도 제주시,,,,,,https://hotels.naver.com/KR1000533/hotels/KYK1070394976?adultCnt=2&pageIndex=3&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
31,제주,31,제주 도두 트로피칼 프리미엄 풀 빌라,Jeju Dodu Tropical Premium Pool Villa,홀리데이 하우스,,,도리중길25,10,,,,https://dodutropical.com/,https://hotels.naver.com/KR1000533/hotels/KYK1072944254?adultCnt=2&pageIndex=3&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
32,제주,32,Rabbitfoot Private Pension Offers Opening Special Price,,홀리데이 하우스,,,대한민국 제주도 제주시,,,,,,https://hotels.naver.com/KR1000533/hotels/KYK7883068?adultCnt=2&pageIndex=3&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
33,제주,33,Noelle's \'Cozy Jeju Home share\' for Jeju travelers. (women only),,홀리데이 하우스,,,대한민국 제주도 제주시,,,,,,https://hotels.naver.com/KR1000533/hotels/KYK7155727?adultCnt=2&pageIndex=3&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
