acc,accuracy,average_response_time,avg_rt,background,bidi,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instructions,correct_keyboard_response,correct_response,correct_target,count_about_this_template,count_blank,count_block_loop,count_block_sequence,count_end_of_experiment,count_end_of_practice,count_experiment,count_experimental_loop,count_feedback,count_fixation,count_instructions,count_keyboard_response,count_logger,count_practice_loop,count_prime,count_reset_feedback,count_target,count_trial_sequence,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block_loop,live_row_practice_loop,logfile,mouse_backend,opensesame_codename,opensesame_version,practice,prime,prime_condition,relation,repeat_cycle,response,response_end_of_experiment,response_end_of_practice,response_feedback,response_instructions,response_keyboard_response,response_target,response_time,response_time_end_of_experiment,response_time_end_of_practice,response_time_feedback,response_time_instructions,response_time_keyboard_response,response_time_target,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,target_condition,time_about_this_template,time_blank,time_block_loop,time_block_sequence,time_end_of_experiment,time_end_of_practice,time_experiment,time_experimental_loop,time_feedback,time_fixation,time_instructions,time_keyboard_response,time_logger,time_practice_loop,time_prime,time_reset_feedback,time_target,time_trial_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
0,0,0.0256999628618359,0.0256999628618359,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,Tue Dec  5 11:07:15 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,0,0,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,yes,전기,natural,similar-environmental,0,None,,,,n,None,n,0.0256999628618359,,,,1116.9642000459137,0.0256999628618359,481.5615999978036,2,psycho,1024,2,48000,-16,experiment,999,odd,전선,artifactual,,7649.034900008701,6829.489000025205,6829.4038999592885,,,5697.0813999651,,,6914.808499976061,5711.467099958099,8238.754200050607,8238.885099999607,6828.887799987569,7122.488099965267,,7756.510199978948,6883.439099998213,Extended template,0,0.0256999628618359,1,yes,1024
0,0,0.0239499495364725,0.0239499495364725,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,0,0,1,0,0,0,0,0,0,,1,0,1,1,0,1,0,1,1,Tue Dec  5 11:07:15 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,1,1,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,yes,영화,artifactual,similar-environmental,0,None,,,,n,None,n,0.0221999362111091,,,,1116.9642000459137,0.0221999362111091,574.9661000445485,2,psycho,1024,2,48000,-16,experiment,999,odd,드라마,artifactual,,9130.662100040354,6829.489000025205,6829.4038999592885,,,5697.0813999651,,,8373.338300036266,5711.467099958099,9823.465100023896,9823.583399993367,6828.887799987569,8606.832499965094,,9247.800200013444,8356.675600050949,Extended template,0,0.0478998990729451,2,yes,1024
0,0,0.0233666117613514,0.0233666117613514,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,0,0,2,0,0,0,0,0,0,,2,0,2,2,0,2,0,2,2,Tue Dec  5 11:07:15 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,2,2,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,yes,물고기,natural,no-correlation,0,None,,,,n,None,x,0.0221999362111091,,,,1116.9642000459137,0.0221999362111091,325.177300022915,2,psycho,1024,2,48000,-16,experiment,999,odd,밤하늘,natural,,10715.01210005954,6829.489000025205,6829.4038999592885,,,5697.0813999651,,,9976.303900009952,5711.467099958099,11165.031700045802,11165.168600040488,6828.887799987569,10189.257199992426,,10839.224600000309,9934.306800016202,Extended template,0,0.0700998352840542,3,yes,1024
0,0,0.0258000800386071,0.0258000800386071,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,3,1,1,0,0,0,0,,3,0,3,3,0,3,1,3,3,Tue Dec  5 11:07:15 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,0,0,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,우산,artifactual,similar-environmental,0,None,,n,,n,None,n,0.0258000800386071,,542.2642000485212,,1116.9642000459137,0.0258000800386071,899.3116000201553,2,psycho,1024,2,48000,-16,experiment,999,odd,비,natural,,12698.52620002348,11894.80360003654,11894.686099956743,,11350.94549995847,5697.0813999651,11894.025000045076,,11965.811799978836,5711.467099958099,13714.541299967095,13714.691500063054,6828.887799987569,12172.440399997868,,12814.426800003275,11935.00870000571,Extended template,0,0.0258000800386071,1,yes,1024
0,0,0.024000066332519,0.024000066332519,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,4,1,1,0,0,0,0,,4,0,4,4,0,4,1,4,4,Tue Dec  5 11:07:15 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,1,1,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,기계,artifactual,inclusive,0,None,,n,,n,None,a,0.0222000526264309,,542.2642000485212,,1116.9642000459137,0.0222000526264309,642.8128000115976,2,psycho,1024,2,48000,-16,experiment,999,odd,컴퓨터,artifactual,,14589.674400049262,11894.80360003654,11894.686099956743,,11350.94549995847,5697.0813999651,11894.025000045076,,13842.674999963492,5711.467099958099,15358.928799978456,15359.057800029404,6828.887799987569,14056.78290000651,,14715.375200030394,13824.49839997571,Extended template,0,0.0480001326650381,2,yes,1024
0,0,0.0238000648096203,0.0238000648096203,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,0,0,5,1,1,0,0,0,0,,5,0,5,5,0,5,1,5,5,Tue Dec  5 11:07:15 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,2,2,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,달,artifactual,same phoneme,0,None,,n,,n,None,a,0.023400061763823,,542.2642000485212,,1116.9642000459137,0.023400061763823,781.852800049819,2,psycho,1024,2,48000,-16,experiment,999,odd,달력,natural,,16239.689499954691,11894.80360003654,11894.686099956743,,11350.94549995847,5697.0813999651,11894.025000045076,,15491.830799961464,5711.467099958099,17138.969599967822,17139.104600064456,6828.887799987569,15714.846199960448,,16356.376799987627,15472.469000029378,Extended template,0,0.0714001944288611,3,yes,1024
0,0,0.023850065190345,0.023850065190345,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,6,1,1,0,0,0,0,,6,0,6,6,0,6,1,6,6,Tue Dec  5 11:07:15 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,3,3,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,바다,natural,same phoneme,0,None,,n,,n,None,n,0.024000066332519,,542.2642000485212,,1116.9642000459137,0.024000066332519,627.7991000097245,2,psycho,1024,2,48000,-16,experiment,999,odd,바퀴벌레,natural,,17999.14740002714,11894.80360003654,11894.686099956743,,11350.94549995847,5697.0813999651,11894.025000045076,,17259.798099985346,5711.467099958099,18735.501599963754,18735.64329999499,6828.887799987569,17473.648600047454,,18107.01729997527,17249.761900049634,Extended template,0,0.0954002607613802,4,yes,1024
0,0,0.0243800459429621,0.0243800459429621,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,7,1,1,0,0,0,0,,7,0,7,7,0,7,1,7,7,Tue Dec  5 11:07:15 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,4,4,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,산,natural,similar-environmental,0,None,,n,,n,None,n,0.0264999689534306,,542.2642000485212,,1116.9642000459137,0.0264999689534306,697.0353999640793,2,psycho,1024,2,48000,-16,experiment,999,odd,계곡,natural,,19607.186199980788,11894.80360003654,11894.686099956743,,11350.94549995847,5697.0813999651,11894.025000045076,,18868.68069996126,5711.467099958099,20429.33539999649,20429.50980004389,6828.887799987569,19089.53840006143,,19731.294800061733,18844.446400064044,Extended template,0,0.1219002297148108,5,yes,1024
0,0,0.0252167034583787,0.0252167034583787,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,n,1,0,8,1,1,0,0,0,0,,8,0,8,8,0,8,1,8,8,Tue Dec  5 11:07:15 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,5,5,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,경주,artifactual,no-correlation,0,None,,n,,n,None,n,0.0293999910354614,,542.2642000485212,,1116.9642000459137,0.0293999910354614,724.5986999478191,2,psycho,1024,2,48000,-16,experiment,999,odd,소나무,natural,,21331.630500033498,11894.80360003654,11894.686099956743,,11350.94549995847,5697.0813999651,11894.025000045076,,20568.07380006649,5711.467099958099,22164.771300042048,22164.954900043085,6828.887799987569,20806.78009998519,,21439.304600004107,20534.661500016227,Extended template,0,0.1513002207502722,6,yes,1024
0,0,0.0248571658240897,0.0248571658240897,white,yes,psycho,psycho,psycho,0,uniform,0,undefined,0,a,1,0,9,1,1,0,0,0,0,,9,0,9,9,0,9,1,9,9,Tue Dec  5 11:07:15 2023,A template containing a practice and an experimental phase,yes,언어학과심리실험_B조_기말과제용심리실험.osexp,C:\Users\caphi\Downloads,no,mono,no,18,no,black,no,no,768,psycho,6,6,0,C:\Users\caphi\Downloads\quickrun.csv,psycho,Lentiform Loewenfeld,3.3.14,no,기차,artifactual,no-correlation,0,None,,n,,n,None,a,0.0226999400183558,,542.2642000485212,,1116.9642000459137,0.0226999400183558,696.0038000252098,2,psycho,1024,2,48000,-16,experiment,999,odd,가방,artifactual,,23056.029899977148,11894.80360003654,11894.686099956743,,11350.94549995847,5697.0813999651,11894.025000045076,,22309.646200039424,5711.467099958099,23869.86820003949,23870.024600066245,6828.887799987569,22523.878399981186,,23173.158399993557,22274.22809996642,Extended template,0,0.1740001607686281,7,yes,1024
