"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instructions","correct_keyboard_response","correct_response","correct_target","count_about_this_template","count_blank","count_block_loop","count_block_sequence","count_end_of_experiment","count_end_of_practice","count_experiment","count_experimental_loop","count_feedback","count_fixation","count_instructions","count_keyboard_response","count_logger","count_practice_loop","count_prime","count_reset_feedback","count_target","count_trial_sequence","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block_loop","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","practice","prime","prime_condition","relation","repeat_cycle","response","response_end_of_experiment","response_end_of_practice","response_feedback","response_instructions","response_keyboard_response","response_target","response_time","response_time_end_of_experiment","response_time_end_of_practice","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_target","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","target_condition","time_about_this_template","time_blank","time_block_loop","time_block_sequence","time_end_of_experiment","time_end_of_practice","time_experiment","time_experimental_loop","time_feedback","time_fixation","time_instructions","time_keyboard_response","time_logger","time_practice_loop","time_prime","time_reset_feedback","time_target","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"0","0","0.016200123354792595","0.016200123354792595","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","a","1","0","0","0","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","Mon Dec  4 16:55:05 2023","A template containing a practice and an experimental phase","yes","언어학과심리실험_B조_기말과제용심리실험.osexp","E:\2023년도 1학기\언어학과심리실험","no","mono","no","18","no","black","no","no","768","psycho","0","0","0","E:\2023년도 1학기\언어학과심리실험\quickrun.csv","psycho","Lentiform Loewenfeld","3.3.14","yes","안음풍","non-word","non-word","0","None","NA","NA","NA","return","None","a","0.016200123354792595","NA","NA","NA","32002.382799983025","0.016200123354792595","7648.55259982869","2","psycho","1024","2","48000","-16","experiment","999","odd","의자","artifactual","NA","35576.55299990438","34766.949999844655","34766.75369986333","NA","NA","2685.609399806708","NA","NA","34853.11349993572","2762.089799856767","43333.17109989002","43333.27089995146","34766.17620000616","35067.98159983009","NA","35684.03190001845","34838.13099982217","Extended template","0","0.016200123354792595","1","yes","1024"
"0","0","0.023300061002373695","0.023300061002373695","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","n","1","0","1","0","0","0","0","0","0","NA","1","0","1","1","0","1","0","1","1","Mon Dec  4 16:55:05 2023","A template containing a practice and an experimental phase","yes","언어학과심리실험_B조_기말과제용심리실험.osexp","E:\2023년도 1학기\언어학과심리실험","no","mono","no","18","no","black","no","no","768","psycho","1","1","0","E:\2023년도 1학기\언어학과심리실험\quickrun.csv","psycho","Lentiform Loewenfeld","3.3.14","yes","경주","artifactual","no-correlation","0","None","NA","NA","NA","return","None","n","0.030399998649954796","NA","NA","NA","32002.382799983025","0.030399998649954796","1651.8966001458466","2","psycho","1024","2","48000","-16","experiment","999","odd","소나무","natural","NA","44160.98579997197","34766.949999844655","34766.75369986333","NA","NA","2685.609399806708","NA","NA","43437.51459987834","2762.089799856767","45921.67259985581","45921.8350998126","34766.17620000616","43653.60809979029","NA","44268.55209982023","43428.55850001797","Extended template","0","0.04660012200474739","2","yes","1024"
"0","0","0.021633381644884746","0.021633381644884746","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","a","1","0","2","0","0","0","0","0","0","NA","2","0","2","2","0","2","0","2","2","Mon Dec  4 16:55:05 2023","A template containing a practice and an experimental phase","yes","언어학과심리실험_B조_기말과제용심리실험.osexp","E:\2023년도 1학기\언어학과심리실험","no","mono","no","18","no","black","no","no","768","psycho","2","2","0","E:\2023년도 1학기\언어학과심리실험\quickrun.csv","psycho","Lentiform Loewenfeld","3.3.14","yes","산","natural","similar-environmental","0","None","NA","NA","NA","return","None","a","0.018300022929906845","NA","NA","NA","32002.382799983025","0.018300022929906845","3107.786800013855","2","psycho","1024","2","48000","-16","experiment","999","odd","오두막","artifactual","NA","46749.06079983339","34766.949999844655","34766.75369986333","NA","NA","2685.609399806708","NA","NA","46023.89599988237","2762.089799856767","49973.33969990723","49973.456899868324","34766.17620000616","46239.789799787104","NA","46864.639999810606","46010.57539996691","Extended template","0","0.06490014493465424","3","yes","1024"
"0","0","0.016399892047047615","0.016399892047047615","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","x","1","0","3","1","1","0","0","0","0","NA","3","0","3","3","0","3","1","3","3","Mon Dec  4 16:55:05 2023","A template containing a practice and an experimental phase","yes","언어학과심리실험_B조_기말과제용심리실험.osexp","E:\2023년도 1학기\언어학과심리실험","no","mono","no","18","no","black","no","no","768","psycho","0","0","0","E:\2023년도 1학기\언어학과심리실험\quickrun.csv","psycho","Lentiform Loewenfeld","3.3.14","no","냉장고","artifactual","non-word","0","None","NA","return","NA","return","None","x","0.016399892047047615","NA","7246.408700011671","NA","32002.382799983025","0.016399892047047615","4602.867799811065","2","psycho","1024","2","48000","-16","experiment","999","odd","로방삭","non-word","NA","58085.665199905634","57314.34569996782","57314.29719994776","NA","50066.05329993181","2685.609399806708","57313.852299936116","NA","57362.168999854475","2762.089799856767","62797.667199978605","62797.76469990611","34766.17620000616","57578.588999807835","NA","58193.523599999025","57353.7816000171","Extended template","0","0.016399892047047615","1","yes","1024"
"0","0","0.015849946066737175","0.015849946066737175","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","n","1","0","4","1","1","0","0","0","0","NA","4","0","4","4","0","4","1","4","4","Mon Dec  4 16:55:05 2023","A template containing a practice and an experimental phase","yes","언어학과심리실험_B조_기말과제용심리실험.osexp","E:\2023년도 1학기\언어학과심리실험","no","mono","no","18","no","black","no","no","768","psycho","1","1","0","E:\2023년도 1학기\언어학과심리실험\quickrun.csv","psycho","Lentiform Loewenfeld","3.3.14","no","물고기","natural","inclusive","0","None","NA","return","NA","return","None","n","0.015300000086426735","NA","7246.408700011671","NA","32002.382799983025","0.015300000086426735","1965.525700012222","2","psycho","1024","2","48000","-16","experiment","999","odd","연어","natural","NA","63618.019399931654","57314.34569996782","57314.29719994776","NA","50066.05329993181","2685.609399806708","57313.852299936116","NA","62894.542599795386","2762.089799856767","65693.76329984516","65693.86120000854","34766.17620000616","63109.85269979574","NA","63726.97289986536","62886.90699986182","Extended template","0","0.03169989213347435","2","yes","1024"
"0","0","0.01650000922381878","0.01650000922381878","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","a","1","0","5","1","1","0","0","0","0","NA","5","0","5","5","0","5","1","5","5","Mon Dec  4 16:55:05 2023","A template containing a practice and an experimental phase","yes","언어학과심리실험_B조_기말과제용심리실험.osexp","E:\2023년도 1학기\언어학과심리실험","no","mono","no","18","no","black","no","no","768","psycho","2","2","0","E:\2023년도 1학기\언어학과심리실험\quickrun.csv","psycho","Lentiform Loewenfeld","3.3.14","no","도미노","artifactual","same phoneme","0","None","NA","return","NA","return","None","a","0.017800135537981987","NA","7246.408700011671","NA","32002.382799983025","0.017800135537981987","1143.9260998740792","2","psycho","1024","2","48000","-16","experiment","999","odd","도서","artifactual","NA","66529.780899873","57314.34569996782","57314.29719994776","NA","50066.05329993181","2685.609399806708","57313.852299936116","NA","65805.64359994605","2762.089799856767","67792.36439988017","67792.49599995092","34766.17620000616","66021.23539987952","NA","66637.51369994134","65795.57779990137","Extended template","0","0.04950002767145634","3","yes","1024"
"0","0","0.01637497916817665","0.01637497916817665","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","n","1","0","6","1","1","0","0","0","0","NA","6","0","6","6","0","6","1","6","6","Mon Dec  4 16:55:05 2023","A template containing a practice and an experimental phase","yes","언어학과심리실험_B조_기말과제용심리실험.osexp","E:\2023년도 1학기\언어학과심리실험","no","mono","no","18","no","black","no","no","768","psycho","3","3","0","E:\2023년도 1학기\언어학과심리실험\quickrun.csv","psycho","Lentiform Loewenfeld","3.3.14","no","오일","natural","same phoneme","0","None","NA","return","NA","return","None","n","0.015999889001250267","NA","7246.408700011671","NA","32002.382799983025","0.015999889001250267","4267.260299995542","2","psycho","1024","2","48000","-16","experiment","999","odd","오리","natural","NA","68609.26289996132","57314.34569996782","57314.29719994776","NA","50066.05329993181","2685.609399806708","57313.852299936116","NA","67893.76589981839","2762.089799856767","72985.51709996536","72985.63559981994","34766.17620000616","68100.68159992807","NA","68717.17099985108","67881.75339996815","Extended template","0","0.0654999166727066","4","yes","1024"
"0","0","0.017379969358444214","0.017379969358444214","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","a","1","0","7","1","1","0","0","0","0","NA","7","0","7","7","0","7","1","7","7","Mon Dec  4 16:55:05 2023","A template containing a practice and an experimental phase","yes","언어학과심리실험_B조_기말과제용심리실험.osexp","E:\2023년도 1학기\언어학과심리실험","no","mono","no","18","no","black","no","no","768","psycho","4","4","0","E:\2023년도 1학기\언어학과심리실험\quickrun.csv","psycho","Lentiform Loewenfeld","3.3.14","no","바다","natural","similar-environmental","0","None","NA","return","NA","return","None","a","0.021399930119514465","NA","7246.408700011671","NA","32002.382799983025","0.021399930119514465","1451.6633998136967","2","psycho","1024","2","48000","-16","experiment","999","odd","배","artifactual","NA","73793.02889993414","57314.34569996782","57314.29719994776","NA","50066.05329993181","2685.609399806708","57313.852299936116","NA","73075.8054999169","2762.089799856767","75361.7275999859","75361.85119999573","34766.17620000616","73282.92399994098","NA","73908.85080001317","73067.76029989123","Extended template","0","0.08689984679222107","5","yes","1024"
"0","0","0.017033307813107967","0.017033307813107967","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","a","1","0","8","1","1","0","0","0","0","NA","8","0","8","8","0","8","1","8","8","Mon Dec  4 16:55:05 2023","A template containing a practice and an experimental phase","yes","언어학과심리실험_B조_기말과제용심리실험.osexp","E:\2023년도 1학기\언어학과심리실험","no","mono","no","18","no","black","no","no","768","psycho","5","5","0","E:\2023년도 1학기\언어학과심리실험\quickrun.csv","psycho","Lentiform Loewenfeld","3.3.14","no","프린터","artifactual","similar-environmental","0","None","NA","return","NA","return","None","a","0.015300000086426735","NA","7246.408700011671","NA","32002.382799983025","0.015300000086426735","1188.0338001064956","2","psycho","1024","2","48000","-16","experiment","999","odd","종이","artifactual","NA","76187.21289979294","57314.34569996782","57314.29719994776","NA","50066.05329993181","2685.609399806708","57313.852299936116","NA","75463.87619990855","2762.089799856767","77485.71379994974","77485.8390998561","34766.17620000616","75679.63179992512","NA","76296.34079989046","75453.97079992108","Extended template","0","0.1021998468786478","6","yes","1024"
"0","0","0.01684283571583884","0.01684283571583884","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","a","1","0","9","1","1","0","0","0","0","NA","9","0","9","9","0","9","1","9","9","Mon Dec  4 16:55:05 2023","A template containing a practice and an experimental phase","yes","언어학과심리실험_B조_기말과제용심리실험.osexp","E:\2023년도 1학기\언어학과심리실험","no","mono","no","18","no","black","no","no","768","psycho","6","6","0","E:\2023년도 1학기\언어학과심리실험\quickrun.csv","psycho","Lentiform Loewenfeld","3.3.14","no","경주","artifactual","no-correlation","0","None","NA","return","NA","return","None","a","0.015700003132224083","NA","7246.408700011671","NA","32002.382799983025","0.015700003132224083","1514.9084001313895","2","psycho","1024","2","48000","-16","experiment","999","odd","버스","artifactual","NA","78325.11539990082","57314.34569996782","57314.29719994776","NA","50066.05329993181","2685.609399806708","57313.852299936116","NA","77593.39249995537","2762.089799856767","79949.84989985824","79949.9728998635","34766.17620000616","77809.82550000772","NA","78433.50499984808","77584.80219985358","Extended template","0","0.11789985001087189","7","yes","1024"
