"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instructions","correct_keyboard_response","correct_response","correct_target","count_about_this_template","count_blank","count_block_loop","count_block_sequence","count_end_of_experiment","count_end_of_practice","count_experiment","count_experimental_loop","count_feedback","count_fixation","count_instructions","count_keyboard_response","count_logger","count_practice_loop","count_prime","count_reset_feedback","count_target","count_trial_sequence","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block_loop","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","practice","prime","prime_condition","relation","repeat_cycle","response","response_end_of_experiment","response_end_of_practice","response_feedback","response_instructions","response_keyboard_response","response_target","response_time","response_time_end_of_experiment","response_time_end_of_practice","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_target","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","target_condition","time_about_this_template","time_blank","time_block_loop","time_block_sequence","time_end_of_experiment","time_end_of_practice","time_experiment","time_experimental_loop","time_feedback","time_fixation","time_instructions","time_keyboard_response","time_logger","time_practice_loop","time_prime","time_reset_feedback","time_target","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"0","0","0.01719989813864231","0.01719989813864231","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","n","1","0","0","0","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","Mon Dec  4 11:20:36 2023","A template containing a practice and an experimental phase","yes","언어학과심리실험_B조_기말과제용심리실험.osexp","E:\2023년도 1학기\언어학과심리실험","no","mono","no","18","no","black","no","no","768","psycho","0","0","0","E:\2023년도 1학기\언어학과심리실험\quickrun.csv","psycho","Lentiform Loewenfeld","3.3.14","yes","불","natural","no-correlation","0","None","NA","NA","NA","a","None","n","0.01719989813864231","NA","NA","NA","12584.016900043935","0.01719989813864231","2042.6360999699682","2","psycho","1024","2","48000","-16","experiment","999","odd","물고기","natural","NA","16449.088300112635","15661.24300006777","15661.142100114375","NA","NA","3028.7808999419212","NA","NA","15731.24590003863","3075.3683999646455","18600.81410012208","18600.906500127167","15660.677100066096","15941.106599988416","NA","16556.71830009669","15709.207799984142","Extended template","0","0.01719989813864231","1","yes","1024"
"0","0","0.016499892808496952","0.016499892808496952","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","n","1","0","1","0","0","0","0","0","0","NA","1","0","1","1","0","1","0","1","1","Mon Dec  4 11:20:36 2023","A template containing a practice and an experimental phase","yes","언어학과심리실험_B조_기말과제용심리실험.osexp","E:\2023년도 1학기\언어학과심리실험","no","mono","no","18","no","black","no","no","768","psycho","1","1","0","E:\2023년도 1학기\언어학과심리실험\quickrun.csv","psycho","Lentiform Loewenfeld","3.3.14","yes","상새고","non-word","non-word","0","None","NA","NA","NA","a","None","n","0.015799887478351593","NA","NA","NA","12584.016900043935","0.015799887478351593","793.5937000438571","2","psycho","1024","2","48000","-16","experiment","999","odd","나뭇잎","natural","NA","19410.638500005007","15661.24300006777","15661.142100114375","NA","NA","3028.7808999419212","NA","NA","18695.31360012479","3075.3683999646455","20312.700600130484","20312.79360014014","15660.677100066096","18903.564000036567","NA","19517.750500002876","18687.222900101915","Extended template","0","0.032999785616993904","2","yes","1024"
"0","0","0.016633265962203343","0.016633265962203343","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","n","1","0","2","0","0","0","0","0","0","NA","2","0","2","2","0","2","0","2","2","Mon Dec  4 11:20:36 2023","A template containing a practice and an experimental phase","yes","언어학과심리실험_B조_기말과제용심리실험.osexp","E:\2023년도 1학기\언어학과심리실험","no","mono","no","18","no","black","no","no","768","psycho","2","2","0","E:\2023년도 1학기\언어학과심리실험\quickrun.csv","psycho","Lentiform Loewenfeld","3.3.14","yes","언덕","natural","no-correlation","0","None","NA","NA","NA","a","None","n","0.016900012269616127","NA","NA","NA","12584.016900043935","0.016900012269616127","1775.6453999318182","2","psycho","1024","2","48000","-16","experiment","999","odd","고양이","natural","NA","21122.146400157362","15661.24300006777","15661.142100114375","NA","NA","3028.7808999419212","NA","NA","20400.70560015738","3075.3683999646455","23004.552100086585","23004.65190014802","15660.677100066096","20616.227500140667","NA","21227.693800115958","20390.898700105026","Extended template","0","0.04989979788661003","3","yes","1024"
"0","0","0.016799895092844963","0.016799895092844963","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","x","1","0","3","1","1","0","0","0","0","NA","3","0","3","3","0","3","1","3","3","Mon Dec  4 11:20:36 2023","A template containing a practice and an experimental phase","yes","언어학과심리실험_B조_기말과제용심리실험.osexp","E:\2023년도 1학기\언어학과심리실험","no","mono","no","18","no","black","no","no","768","psycho","0","0","0","E:\2023년도 1학기\언어학과심리실험\quickrun.csv","psycho","Lentiform Loewenfeld","3.3.14","no","사자","natural","non-word","0","None","NA","n","NA","a","None","x","0.016799895092844963","NA","1744.593600044027","NA","12584.016900043935","0.016799895092844963","1626.3437999878079","2","psycho","1024","2","48000","-16","experiment","999","odd","러스바이","non-word","NA","25607.854299945757","24841.224600095302","24841.177500085905","NA","23094.752500066534","3028.7808999419212","24840.745799941942","NA","24887.502500088885","3075.3683999646455","27340.588600141928","27340.69039998576","15660.677100066096","25101.442500017583","NA","25713.030700106174","24880.447200033814","Extended template","0","0.016799895092844963","1","yes","1024"
"0","0","0.01734995748847723","0.01734995748847723","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","n","1","0","4","1","1","0","0","0","0","NA","4","0","4","4","0","4","1","4","4","Mon Dec  4 11:20:36 2023","A template containing a practice and an experimental phase","yes","언어학과심리실험_B조_기말과제용심리실험.osexp","E:\2023년도 1학기\언어학과심리실험","no","mono","no","18","no","black","no","no","768","psycho","1","1","0","E:\2023년도 1학기\언어학과심리실험\quickrun.csv","psycho","Lentiform Loewenfeld","3.3.14","no","늪","natural","similar-environmental","0","None","NA","n","NA","a","None","n","0.017900019884109497","NA","1744.593600044027","NA","12584.016900043935","0.017900019884109497","717.69900014624","2","psycho","1024","2","48000","-16","experiment","999","odd","악어","natural","NA","28151.14720002748","24841.224600095302","24841.177500085905","NA","23094.752500066534","3028.7808999419212","24840.745799941942","NA","27429.685899987817","3075.3683999646455","28980.7315999642","28980.834499932826","15660.677100066096","27645.49249992706","NA","28261.610199930146","27418.7602000311","Extended template","0","0.03469991497695446","2","yes","1024"
"0","0","0.017233348141113918","0.017233348141113918","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","a","1","0","5","1","1","0","0","0","0","NA","5","0","5","5","0","5","1","5","5","Mon Dec  4 11:20:36 2023","A template containing a practice and an experimental phase","yes","언어학과심리실험_B조_기말과제용심리실험.osexp","E:\2023년도 1학기\언어학과심리실험","no","mono","no","18","no","black","no","no","768","psycho","2","2","0","E:\2023년도 1학기\언어학과심리실험\quickrun.csv","psycho","Lentiform Loewenfeld","3.3.14","no","소나무","natural","same phoneme","0","None","NA","n","NA","a","None","a","0.01700012944638729","NA","1744.593600044027","NA","12584.016900043935","0.01700012944638729","902.8193999547511","2","psycho","1024","2","48000","-16","experiment","999","odd","소방서","artifactual","NA","29798.04820008576","24841.224600095302","24841.177500085905","NA","23094.752500066534","3028.7808999419212","24840.745799941942","NA","29076.6751000192","3075.3683999646455","30812.502200016752","30812.608000123873","15660.677100066096","29292.331299977377","NA","29908.496800111607","29067.16310000047","Extended template","0","0.05170004442334175","3","yes","1024"
"0","0","0.018674996681511402","0.018674996681511402","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","n","1","0","6","1","1","0","0","0","0","NA","6","0","6","6","0","6","1","6","6","Mon Dec  4 11:20:36 2023","A template containing a practice and an experimental phase","yes","언어학과심리실험_B조_기말과제용심리실험.osexp","E:\2023년도 1학기\언어학과심리실험","no","mono","no","18","no","black","no","no","768","psycho","3","3","0","E:\2023년도 1학기\언어학과심리실험\quickrun.csv","psycho","Lentiform Loewenfeld","3.3.14","no","불","natural","no-correlation","0","None","NA","n","NA","a","None","n","0.022999942302703857","NA","1744.593600044027","NA","12584.016900043935","0.022999942302703857","967.2344999853522","2","psycho","1024","2","48000","-16","experiment","999","odd","바위","natural","NA","31630.735200131312","24841.224600095302","24841.177500085905","NA","23094.752500066534","3028.7808999419212","24840.745799941942","NA","30915.494000073522","3075.3683999646455","32704.581700032577","32704.71190009266","15660.677100066096","31123.430100036785","NA","31736.105400137603","30902.63790008612","Extended template","0","0.07469998672604561","4","yes","1024"
"0","0","0.01852000132203102","0.01852000132203102","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","n","1","0","7","1","1","0","0","0","0","NA","7","0","7","7","0","7","1","7","7","Mon Dec  4 11:20:36 2023","A template containing a practice and an experimental phase","yes","언어학과심리실험_B조_기말과제용심리실험.osexp","E:\2023년도 1학기\언어학과심리실험","no","mono","no","18","no","black","no","no","768","psycho","4","4","0","E:\2023년도 1학기\언어학과심리실험\quickrun.csv","psycho","Lentiform Loewenfeld","3.3.14","no","밤하늘","natural","no-correlation","0","None","NA","n","NA","a","None","n","0.017900019884109497","NA","1744.593600044027","NA","12584.016900043935","0.017900019884109497","767.0366000384092","2","psycho","1024","2","48000","-16","experiment","999","odd","바위","natural","NA","33510.798500152305","24841.224600095302","24841.177500085905","NA","23094.752500066534","3028.7808999419212","24840.745799941942","NA","32795.25099997409","3075.3683999646455","34384.30320005864","34384.42190014757","15660.677100066096","33002.4952001404","NA","33616.276199929416","32786.98109998368","Extended template","0","0.0926000066101551","5","yes","1024"
"0","0","0.018150002385179203","0.018150002385179203","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","n","1","0","8","1","1","0","0","0","0","NA","8","0","8","8","0","8","1","8","8","Mon Dec  4 11:20:36 2023","A template containing a practice and an experimental phase","yes","언어학과심리실험_B조_기말과제용심리실험.osexp","E:\2023년도 1학기\언어학과심리실험","no","mono","no","18","no","black","no","no","768","psycho","5","5","0","E:\2023년도 1학기\언어학과심리실험\quickrun.csv","psycho","Lentiform Loewenfeld","3.3.14","no","물고기","natural","no-correlation","0","None","NA","n","NA","a","None","n","0.016300007700920105","NA","1744.593600044027","NA","12584.016900043935","0.016300007700920105","1757.4941001366824","2","psycho","1024","2","48000","-16","experiment","999","odd","밤하늘","natural","NA","35182.43500008248","24841.224600095302","24841.177500085905","NA","23094.752500066534","3028.7808999419212","24840.745799941942","NA","34467.255000025034","3075.3683999646455","37048.30259992741","37048.42050001025","15660.677100066096","34674.63740007952","NA","35289.85109995119","34459.262300049886","Extended template","0","0.10890001431107521","6","yes","1024"
"0","0","0.018214274730001177","0.018214274730001177","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","x","1","0","9","1","1","0","0","0","0","NA","9","0","9","9","0","9","1","9","9","Mon Dec  4 11:20:36 2023","A template containing a practice and an experimental phase","yes","언어학과심리실험_B조_기말과제용심리실험.osexp","E:\2023년도 1학기\언어학과심리실험","no","mono","no","18","no","black","no","no","768","psycho","6","6","0","E:\2023년도 1학기\언어학과심리실험\quickrun.csv","psycho","Lentiform Loewenfeld","3.3.14","no","절벽","natural","non-word","0","None","NA","n","NA","a","None","x","0.01859990879893303","NA","1744.593600044027","NA","12584.016900043935","0.01859990879893303","1532.022099941969","2","psycho","1024","2","48000","-16","experiment","999","odd","물로프","non-word","NA","37861.79510015063","24841.224600095302","24841.177500085905","NA","23094.752500066534","3028.7808999419212","24840.745799941942","NA","37137.80770008452","3075.3683999646455","39500.11770008132","39500.25609997101","15660.677100066096","37346.95259993896","NA","37967.313500121236","37127.07110005431","Extended template","0","0.12749992311000824","7","yes","1024"
