"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instructions","correct_keyboard_response","correct_response","correct_target","count_about_this_template","count_blank","count_block_loop","count_block_sequence","count_end_of_experiment","count_end_of_practice","count_experiment","count_experimental_loop","count_feedback","count_fixation","count_instructions","count_keyboard_response","count_logger","count_practice_loop","count_prime","count_reset_feedback","count_target","count_trial_sequence","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block_loop","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","practice","prime","prime_condition","relation","repeat_cycle","response","response_end_of_experiment","response_end_of_practice","response_feedback","response_instructions","response_keyboard_response","response_target","response_time","response_time_end_of_experiment","response_time_end_of_practice","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_target","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","target_condition","time_about_this_template","time_blank","time_block_loop","time_block_sequence","time_end_of_experiment","time_end_of_practice","time_experiment","time_experimental_loop","time_feedback","time_fixation","time_instructions","time_keyboard_response","time_logger","time_practice_loop","time_prime","time_reset_feedback","time_target","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"0","0","0.028200000087963417","0.028200000087963417","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","n","1","0","0","0","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","Tue Dec  5 18:00:30 2023","A template containing a practice and an experimental phase","yes","TalkFile_언어학과심리실험_B조_기말과제용심리실험.osexp.osexp","C:\Users\rober\OneDrive\Documents\Downloads","no","mono","no","18","no","black","no","yes","768","psycho","0","0","0","C:/Users/rober/OneDrive/바탕 화면/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.14","yes","우산","artifactual","similar-environmental","0","None","NA","NA","NA","a","None","n","0.028200000087963417","NA","NA","NA","990.890699999909","0.028200000087963417","1440.8940000002985","2","psycho","1024","2","48000","-16","experiment","3","odd","비","natural","NA","18119.378700000198","17257.740099999864","17257.505599999604","NA","NA","16206.633199999487","NA","NA","17406.337299999905","16263.69639999939","19667.230799999743","19667.40519999985","17256.657500000074","17614.40649999986","NA","18225.293099999362","17392.659099999946","Extended template","0","0.028200000087963417","1","yes","1024"
"0","0","0.027750000299420208","0.027750000299420208","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","n","1","0","1","0","0","0","0","0","0","NA","1","0","1","1","0","1","0","1","1","Tue Dec  5 18:00:30 2023","A template containing a practice and an experimental phase","yes","TalkFile_언어학과심리실험_B조_기말과제용심리실험.osexp.osexp","C:\Users\rober\OneDrive\Documents\Downloads","no","mono","no","18","no","black","no","yes","768","psycho","1","1","0","C:/Users/rober/OneDrive/바탕 화면/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.14","yes","수영","artifactual","similar-environmental","0","None","NA","NA","NA","a","None","n","0.027300000510877","NA","NA","NA","990.890699999909","0.027300000510877","590.9185000000434","2","psycho","1024","2","48000","-16","experiment","3","odd","바다","natural","NA","20543.99999999987","17257.740099999864","17257.505599999604","NA","NA","16206.633199999487","NA","NA","19828.924399999778","16263.69639999939","21241.721499999585","21241.897599999902","17256.657500000074","20038.636199999928","NA","20649.98319999995","19820.400399999926","Extended template","0","0.055500000598840415","2","yes","1024"
"0","0","0.02840000039820249","0.02840000039820249","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","a","0","0","2","0","0","0","0","0","0","NA","2","0","2","2","0","2","0","2","2","Tue Dec  5 18:00:30 2023","A template containing a practice and an experimental phase","yes","TalkFile_언어학과심리실험_B조_기말과제용심리실험.osexp.osexp","C:\Users\rober\OneDrive\Documents\Downloads","no","mono","no","18","no","black","no","yes","768","psycho","2","2","0","C:/Users/rober/OneDrive/바탕 화면/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.14","yes","꽃","natural","no-correlation","0","None","NA","NA","NA","a","None","n","0.02970000059576705","NA","NA","NA","990.890699999909","0.02970000059576705","668.5790999999881","2","psycho","1024","2","48000","-16","experiment","3","odd","풍차","artifactual","NA","22095.155799999702","17257.740099999864","17257.505599999604","NA","NA","16206.633199999487","NA","NA","21381.0040999997","16263.69639999939","22882.283399999324","22882.4924999999","17256.657500000074","21588.903400000163","NA","22212.892099999408","21372.48829999953","Extended template","0","0.08520000119460747","3","yes","1024"
"0","0","0.027300000510877","0.027300000510877","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","a","1","0","3","1","1","0","0","0","0","NA","3","0","3","3","0","3","1","3","3","Tue Dec  5 18:00:30 2023","A template containing a practice and an experimental phase","yes","TalkFile_언어학과심리실험_B조_기말과제용심리실험.osexp.osexp","C:\Users\rober\OneDrive\Documents\Downloads","no","mono","no","18","no","black","no","yes","768","psycho","0","0","0","C:/Users/rober/OneDrive/바탕 화면/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.14","no","가방","artifactual","no-correlation","0","None","NA","n","NA","a","None","a","0.027300000510877","NA","812.1363000000201","NA","990.890699999909","0.027300000510877","771.8549999999595","2","psycho","1024","2","48000","-16","experiment","3","odd","기차","artifactual","NA","24619.133899999724","23810.062099999413","23809.96789999972","NA","22996.162399999776","16206.633199999487","23809.11599999945","NA","23905.672799999593","16263.69639999939","25498.152299999674","25498.33630000012","17256.657500000074","24114.053299999796","NA","24725.521399999707","23892.949099999896","Extended template","0","0.027300000510877","1","yes","1024"
"0","0","0.026950000119541073","0.026950000119541073","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","n","1","0","4","1","1","0","0","0","0","NA","4","0","4","4","0","4","1","4","4","Tue Dec  5 18:00:30 2023","A template containing a practice and an experimental phase","yes","TalkFile_언어학과심리실험_B조_기말과제용심리실험.osexp.osexp","C:\Users\rober\OneDrive\Documents\Downloads","no","mono","no","18","no","black","no","yes","768","psycho","1","1","0","C:/Users/rober/OneDrive/바탕 화면/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.14","no","호수","natural","same phoneme","0","None","NA","n","NA","a","None","n","0.026599999728205148","NA","812.1363000000201","NA","990.890699999909","0.026599999728205148","622.3134000001664","2","psycho","1024","2","48000","-16","experiment","3","odd","호랑이","natural","NA","26383.725400000003","23810.062099999413","23809.96789999972","NA","22996.162399999776","16206.633199999487","23809.11599999945","NA","25670.751499999824","16263.69639999939","27112.35519999991","27112.571099999514","17256.657500000074","25878.802399999586","NA","26489.32429999968","25658.808399999543","Extended template","0","0.053900000239082146","2","yes","1024"
"0","0","0.04500000007586399","0.04500000007586399","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","a","1","0","5","1","1","0","0","0","0","NA","5","0","5","5","0","5","1","5","5","Tue Dec  5 18:00:30 2023","A template containing a practice and an experimental phase","yes","TalkFile_언어학과심리실험_B조_기말과제용심리실험.osexp.osexp","C:\Users\rober\OneDrive\Documents\Downloads","no","mono","no","18","no","black","no","yes","768","psycho","2","2","0","C:/Users/rober/OneDrive/바탕 화면/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.14","no","선설수","non-word","non-word","0","None","NA","n","NA","a","None","a","0.08109999998850981","NA","812.1363000000201","NA","990.890699999909","0.08109999998850981","636.2520000002405","2","psycho","1024","2","48000","-16","experiment","3","odd","시계","artifactual","NA","27967.89869999975","23810.062099999413","23809.96789999972","NA","22996.162399999776","16206.633199999487","23809.11599999945","NA","27253.98529999984","16263.69639999939","28710.754499999894","28711.28299999964","17256.657500000074","27462.612100000115","NA","28073.251299999356","27244.959499999823","Extended template","0","0.13500000022759195","3","yes","1024"
"0","0","0.04227500016895647","0.04227500016895647","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","n","0","0","6","1","1","0","0","0","0","NA","6","0","6","6","0","6","1","6","6","Tue Dec  5 18:00:30 2023","A template containing a practice and an experimental phase","yes","TalkFile_언어학과심리실험_B조_기말과제용심리실험.osexp.osexp","C:\Users\rober\OneDrive\Documents\Downloads","no","mono","no","18","no","black","no","yes","768","psycho","3","3","0","C:/Users/rober/OneDrive/바탕 화면/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.14","no","달","artifactual","same phoneme","0","None","NA","n","NA","a","None","a","0.034100000448233914","NA","812.1363000000201","NA","990.890699999909","0.034100000448233914","715.5465000005279","2","psycho","1024","2","48000","-16","experiment","3","odd","달력","natural","NA","29608.72399999971","23810.062099999413","23809.96789999972","NA","22996.162399999776","16206.633199999487","23809.11599999945","NA","28895.17319999959","16263.69639999939","30430.649199999607","30430.914399999892","17256.657500000074","29102.636699999493","NA","29714.225099999567","28886.836499999845","Extended template","0","0.16910000067582587","4","yes","1024"
"0","0","0.039200000173877925","0.039200000173877925","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","n","1","0","7","1","1","0","0","0","0","NA","7","0","7","7","0","7","1","7","7","Tue Dec  5 18:00:30 2023","A template containing a practice and an experimental phase","yes","TalkFile_언어학과심리실험_B조_기말과제용심리실험.osexp.osexp","C:\Users\rober\OneDrive\Documents\Downloads","no","mono","no","18","no","black","no","yes","768","psycho","4","4","0","C:/Users/rober/OneDrive/바탕 화면/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.14","no","불","natural","no-correlation","0","None","NA","n","NA","a","None","n","0.026900000193563756","NA","812.1363000000201","NA","990.890699999909","0.026900000193563756","630.9209000000919","2","psycho","1024","2","48000","-16","experiment","3","odd","바위","natural","NA","31317.80660000004","23810.062099999413","23809.96789999972","NA","22996.162399999776","16206.633199999487","23809.11599999945","NA","30604.42939999939","16263.69639999939","32055.072899999686","32055.28939999931","17256.657500000074","30812.647699999616","NA","31423.407999999654","30590.324199999486","Extended template","0","0.19600000086938962","5","yes","1024"
"0","0","0.0381500000609473","0.0381500000609473","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","n","1","0","8","1","1","0","0","0","0","NA","8","0","8","8","0","8","1","8","8","Tue Dec  5 18:00:30 2023","A template containing a practice and an experimental phase","yes","TalkFile_언어학과심리실험_B조_기말과제용심리실험.osexp.osexp","C:\Users\rober\OneDrive\Documents\Downloads","no","mono","no","18","no","black","no","yes","768","psycho","5","5","0","C:/Users/rober/OneDrive/바탕 화면/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.14","no","호수","natural","no-correlation","0","None","NA","n","NA","a","None","n","0.032899999496294186","NA","812.1363000000201","NA","990.890699999909","0.032899999496294186","703.1024000007164","2","psycho","1024","2","48000","-16","experiment","3","odd","소나무","natural","NA","32909.57519999938","23810.062099999413","23809.96789999972","NA","22996.162399999776","16206.633199999487","23809.11599999945","NA","32195.480299999872","16263.69639999939","33719.39370000018","33719.65629999977","17256.657500000074","32403.990499999964","NA","33015.3550999994","32187.00069999977","Extended template","0","0.2289000003656838","6","yes","1024"
"0","0","0.03700000005275277","0.03700000005275277","white","yes","psycho","psycho","psycho","0","uniform","0","undefined","0","a","0","0","9","1","1","0","0","0","0","NA","9","0","9","9","0","9","1","9","9","Tue Dec  5 18:00:30 2023","A template containing a practice and an experimental phase","yes","TalkFile_언어학과심리실험_B조_기말과제용심리실험.osexp.osexp","C:\Users\rober\OneDrive\Documents\Downloads","no","mono","no","18","no","black","no","yes","768","psycho","6","6","0","C:/Users/rober/OneDrive/바탕 화면/subject-3.csv","psycho","Lentiform Loewenfeld","3.3.14","no","해변","natural","similar-environmental","0","None","NA","n","NA","a","None","x","0.030100000003585592","NA","812.1363000000201","NA","990.890699999909","0.030100000003585592","1481.5794000005553","2","psycho","1024","2","48000","-16","experiment","3","odd","파라솔","artifactual","NA","34577.658999999585","23810.062099999413","23809.96789999972","NA","22996.162399999776","16206.633199999487","23809.11599999945","NA","33864.91639999986","16263.69639999939","36165.9724000001","36166.22889999962","17256.657500000074","34072.64909999958","NA","34683.50279999959","33856.28980000001","Extended template","0","0.2590000003692694","7","yes","1024"
